Published_Date,Currency_iso3,Currency_Name,Unit,Buy_Rate,Sell_Rate
2026-02-23 00:00:03,CAD,Canadian Dollar,1,106.19,106.63
2026-02-23 00:00:03,SGD,Singapore Dollar,1,114.68,115.16
2026-02-23 00:00:03,JPY,Japanese Yen,10,9.37,9.41
2026-02-23 00:00:03,CNY,Chinese Yuan,1,21.03,21.12
2026-02-23 00:00:03,SAR,Saudi Arabian Riyal,1,38.73,38.89
2026-02-23 00:00:03,QAR,Qatari Riyal,1,39.86,40.02
2026-02-23 00:00:03,THB,Thai Baht,1,4.68,4.70
2026-02-23 00:00:03,AED,UAE Dirham,1,39.55,39.72
2026-02-23 00:00:03,MYR,Malaysian Ringgit,1,37.22,37.38
2026-02-23 00:00:03,KRW,South Korean Won,100,10.05,10.09
2026-02-23 00:00:03,SEK,Swedish Kroner,1,16.04,16.10
2026-02-23 00:00:03,DKK,Danish Kroner,1,22.91,23.01
2026-02-23 00:00:03,HKD,Hong Kong Dollar,1,18.59,18.67
2026-02-23 00:00:03,KWD,Kuwaity Dinar,1,475.63,477.59
2026-02-23 00:00:03,BHD,Bahrain Dinar,1,385.31,386.90
2026-02-23 00:00:03,OMR,Omani Rial,1,377.84,379.40
2026-02-24 00:00:16,INR,Indian Rupee,100,160.00,160.15
2026-02-24 00:00:16,USD,U.S. Dollar,1,145.12,145.72
2026-02-24 00:00:16,EUR,European Euro,1,171.04,171.75
2026-02-24 00:00:16,GBP,UK Pound Sterling,1,195.79,196.60
2026-02-24 00:00:16,CHF,Swiss Franc,1,187.02,187.80
2026-02-24 00:00:16,AUD,Australian Dollar,1,102.61,103.04
2026-02-24 00:00:16,CAD,Canadian Dollar,1,106.04,106.48
2026-02-24 00:00:16,SGD,Singapore Dollar,1,114.61,115.08
2026-02-24 00:00:16,JPY,Japanese Yen,10,9.37,9.41
2026-02-24 00:00:16,CNY,Chinese Yuan,1,21.01,21.09
2026-02-24 00:00:16,SAR,Saudi Arabian Riyal,1,38.68,38.84
2026-02-24 00:00:16,QAR,Qatari Riyal,1,39.70,39.87
2026-02-24 00:00:16,THB,Thai Baht,1,4.68,4.70
2026-02-24 00:00:16,AED,UAE Dirham,1,39.51,39.67
2026-02-24 00:00:16,MYR,Malaysian Ringgit,1,37.30,37.45
2026-02-24 00:00:16,KRW,South Korean Won,100,10.06,10.10
2026-02-24 00:00:16,SEK,Swedish Kroner,1,16.00,16.07
2026-02-24 00:00:16,DKK,Danish Kroner,1,22.89,22.99
2026-02-24 00:00:16,HKD,Hong Kong Dollar,1,18.56,18.64
2026-02-24 00:00:16,KWD,Kuwaity Dinar,1,475.34,477.30
2026-02-24 00:00:16,BHD,Bahrain Dinar,1,384.88,386.47
2026-02-24 00:00:16,OMR,Omani Rial,1,376.96,378.52
2026-02-25 00:00:56,INR,Indian Rupee,100,160.00,160.15
2026-02-25 00:00:56,USD,U.S. Dollar,1,145.23,145.83
2026-02-25 00:00:56,EUR,European Euro,1,171.10,171.80
2026-02-25 00:00:56,GBP,UK Pound Sterling,1,195.94,196.75
2026-02-25 00:00:56,CHF,Swiss Franc,1,187.72,188.50
2026-02-25 00:00:56,AUD,Australian Dollar,1,102.39,102.81
2026-02-25 00:00:56,CAD,Canadian Dollar,1,105.96,106.39
2026-02-25 00:00:56,SGD,Singapore Dollar,1,114.67,115.14
2026-02-25 00:00:56,JPY,Japanese Yen,10,9.32,9.36
2026-02-25 00:00:56,CNY,Chinese Yuan,1,21.11,21.20
2026-02-25 00:00:56,SAR,Saudi Arabian Riyal,1,38.71,38.87
2026-02-25 00:00:56,QAR,Qatari Riyal,1,39.73,39.90
2026-02-25 00:00:56,THB,Thai Baht,1,4.68,4.70
2026-02-25 00:00:56,AED,UAE Dirham,1,39.54,39.70
2026-02-25 00:00:56,MYR,Malaysian Ringgit,1,37.30,37.45
2026-02-25 00:00:56,KRW,South Korean Won,100,10.07,10.11
2026-02-25 00:00:56,SEK,Swedish Kroner,1,16.01,16.08
2026-02-25 00:00:56,DKK,Danish Kroner,1,22.90,23.00
2026-02-25 00:00:56,HKD,Hong Kong Dollar,1,18.57,18.64
2026-02-25 00:00:56,KWD,Kuwaity Dinar,1,475.38,477.35
2026-02-25 00:00:56,BHD,Bahrain Dinar,1,385.17,386.77
2026-02-25 00:00:56,OMR,Omani Rial,1,377.25,378.80
2026-02-26 00:00:21,INR,Indian Rupee,100,160.00,160.15
2026-02-26 00:00:21,USD,U.S. Dollar,1,145.22,145.82
2026-02-26 00:00:21,EUR,European Euro,1,170.95,171.66
2026-02-26 00:00:21,GBP,UK Pound Sterling,1,195.94,196.75
2026-02-26 00:00:21,CHF,Swiss Franc,1,187.22,188.00
2026-02-26 00:00:21,AUD,Australian Dollar,1,102.74,103.16
2026-02-26 00:00:21,CAD,Canadian Dollar,1,105.96,106.40
2026-02-26 00:00:21,SGD,Singapore Dollar,1,114.67,115.15
2026-02-26 00:00:21,JPY,Japanese Yen,10,9.26,9.30
2026-02-26 00:00:21,CNY,Chinese Yuan,1,21.14,21.23
2026-02-26 00:00:21,SAR,Saudi Arabian Riyal,1,38.71,38.87
2026-02-26 00:00:21,QAR,Qatari Riyal,1,39.84,40.01
2026-02-26 00:00:21,THB,Thai Baht,1,4.67,4.69
2026-02-26 00:00:21,AED,UAE Dirham,1,39.54,39.70
2026-02-26 00:00:21,MYR,Malaysian Ringgit,1,37.32,37.48
2026-02-26 00:00:21,KRW,South Korean Won,100,10.14,10.18
2026-02-26 00:00:21,SEK,Swedish Kroner,1,16.00,16.07
2026-02-26 00:00:21,DKK,Danish Kroner,1,22.88,22.98
2026-02-26 00:00:21,HKD,Hong Kong Dollar,1,18.57,18.65
2026-02-26 00:00:21,KWD,Kuwaity Dinar,1,475.35,477.32
2026-02-26 00:00:21,BHD,Bahrain Dinar,1,385.15,386.74
2026-02-26 00:00:21,OMR,Omani Rial,1,377.69,379.25
2026-02-27 00:00:44,INR,Indian Rupee,100,160.00,160.15
2026-02-27 00:00:44,USD,U.S. Dollar,1,145.16,145.76
2026-02-27 00:00:44,EUR,European Euro,1,171.32,172.03
2026-02-27 00:00:44,GBP,UK Pound Sterling,1,196.55,197.37
2026-02-27 00:00:44,CHF,Swiss Franc,1,187.32,188.09
2026-02-27 00:00:44,AUD,Australian Dollar,1,103.30,103.72
2026-02-27 00:00:44,CAD,Canadian Dollar,1,106.10,106.54
2026-02-27 00:00:44,SGD,Singapore Dollar,1,114.87,115.35
2026-02-27 00:00:44,JPY,Japanese Yen,10,9.30,9.34
2026-02-27 00:00:44,CNY,Chinese Yuan,1,21.22,21.31
2026-02-27 00:00:44,SAR,Saudi Arabian Riyal,1,38.71,38.87
2026-02-27 00:00:44,QAR,Qatari Riyal,1,39.83,39.99
2026-02-27 00:00:44,THB,Thai Baht,1,4.68,4.70
2026-02-27 00:00:44,AED,UAE Dirham,1,39.52,39.69
2026-02-27 00:00:44,MYR,Malaysian Ringgit,1,37.35,37.51
2026-02-27 00:00:44,KRW,South Korean Won,100,10.17,10.22
2026-02-27 00:00:44,SEK,Swedish Kroner,1,16.04,16.11
2026-02-27 00:00:44,DKK,Danish Kroner,1,22.93,23.02
2026-02-27 00:00:44,HKD,Hong Kong Dollar,1,18.55,18.63
2026-02-27 00:00:44,KWD,Kuwaity Dinar,1,475.16,477.12
2026-02-27 00:00:44,BHD,Bahrain Dinar,1,385.00,386.59
2026-02-27 00:00:44,OMR,Omani Rial,1,377.05,378.61
2026-02-28 00:00:52,INR,Indian Rupee,100,160.00,160.15
2026-02-28 00:00:52,USD,U.S. Dollar,1,145.27,145.87
2026-02-28 00:00:52,EUR,European Euro,1,171.47,172.18
2026-02-28 00:00:52,GBP,UK Pound Sterling,1,195.82,196.63
2026-02-28 00:00:52,CHF,Swiss Franc,1,188.06,188.84
2026-02-28 00:00:52,AUD,Australian Dollar,1,103.27,103.70
2026-02-28 00:00:52,CAD,Canadian Dollar,1,106.25,106.69
2026-02-28 00:00:52,SGD,Singapore Dollar,1,114.77,115.24
2026-02-28 00:00:52,JPY,Japanese Yen,10,9.32,9.36
2026-02-28 00:00:52,CNY,Chinese Yuan,1,21.18,21.27
2026-02-28 00:00:52,SAR,Saudi Arabian Riyal,1,38.73,38.89
2026-02-28 00:00:52,QAR,Qatari Riyal,1,39.86,40.02
2026-02-28 00:00:52,THB,Thai Baht,1,4.67,4.69
2026-02-28 00:00:52,AED,UAE Dirham,1,39.55,39.72
2026-02-28 00:00:52,MYR,Malaysian Ringgit,1,37.33,37.49
2026-02-28 00:00:52,KRW,South Korean Won,100,10.08,10.12
2026-02-28 00:00:52,SEK,Swedish Kroner,1,16.05,16.12
2026-02-28 00:00:52,DKK,Danish Kroner,1,22.95,23.04
2026-02-28 00:00:52,HKD,Hong Kong Dollar,1,18.57,18.64
2026-02-28 00:00:52,KWD,Kuwaity Dinar,1,475.52,477.48
2026-02-28 00:00:52,BHD,Bahrain Dinar,1,385.29,386.88
2026-02-28 00:00:52,OMR,Omani Rial,1,377.34,378.90
2026-03-01 00:00:24,INR,Indian Rupee,100,160.00,160.15
2026-03-01 00:00:24,USD,U.S. Dollar,1,145.27,145.87
2026-03-01 00:00:24,EUR,European Euro,1,171.47,172.18
2026-03-01 00:00:24,GBP,UK Pound Sterling,1,195.82,196.63
2026-03-01 00:00:24,CHF,Swiss Franc,1,188.06,188.84
2026-03-01 00:00:24,AUD,Australian Dollar,1,103.27,103.70
2026-03-01 00:00:24,CAD,Canadian Dollar,1,106.25,106.69
2026-03-01 00:00:24,SGD,Singapore Dollar,1,114.77,115.24
2026-03-01 00:00:24,JPY,Japanese Yen,10,9.32,9.36
2026-03-01 00:00:24,CNY,Chinese Yuan,1,21.18,21.27
2026-03-01 00:00:24,SAR,Saudi Arabian Riyal,1,38.73,38.89
2026-03-01 00:00:24,QAR,Qatari Riyal,1,39.86,40.02
2026-03-01 00:00:24,THB,Thai Baht,1,4.67,4.69
2026-03-01 00:00:24,AED,UAE Dirham,1,39.55,39.72
2026-03-01 00:00:24,MYR,Malaysian Ringgit,1,37.33,37.49
2026-03-01 00:00:24,KRW,South Korean Won,100,10.08,10.12
2026-03-01 00:00:24,SEK,Swedish Kroner,1,16.05,16.12
2026-03-01 00:00:24,DKK,Danish Kroner,1,22.95,23.04
2026-03-01 00:00:24,HKD,Hong Kong Dollar,1,18.57,18.64
2026-03-01 00:00:24,KWD,Kuwaity Dinar,1,475.52,477.48
2026-03-01 00:00:24,BHD,Bahrain Dinar,1,385.29,386.88
2026-03-01 00:00:24,OMR,Omani Rial,1,377.34,378.90
2026-03-02 00:00:22,INR,Indian Rupee,100,160.00,160.15
2026-03-02 00:00:22,USD,U.S. Dollar,1,145.27,145.87
2026-03-02 00:00:22,EUR,European Euro,1,171.62,172.33
2026-03-02 00:00:22,GBP,UK Pound Sterling,1,195.90,196.71
2026-03-02 00:00:22,CHF,Swiss Franc,1,188.94,189.72
2026-03-02 00:00:22,AUD,Australian Dollar,1,103.37,103.80
2026-03-02 00:00:22,CAD,Canadian Dollar,1,106.47,106.91
2026-03-02 00:00:22,SGD,Singapore Dollar,1,114.84,115.31
2026-03-02 00:00:22,JPY,Japanese Yen,10,9.31,9.35
2026-03-02 00:00:22,CNY,Chinese Yuan,1,21.18,21.27
2026-03-02 00:00:22,SAR,Saudi Arabian Riyal,1,38.73,38.89
2026-03-02 00:00:22,QAR,Qatari Riyal,1,39.85,40.02
2026-03-02 00:00:22,THB,Thai Baht,1,4.68,4.70
2026-03-02 00:00:22,AED,UAE Dirham,1,39.55,39.71
2026-03-02 00:00:22,MYR,Malaysian Ringgit,1,37.33,37.49
2026-03-02 00:00:22,KRW,South Korean Won,100,10.09,10.13
2026-03-02 00:00:22,SEK,Swedish Kroner,1,16.09,16.15
2026-03-02 00:00:22,DKK,Danish Kroner,1,22.97,23.06
2026-03-02 00:00:22,HKD,Hong Kong Dollar,1,18.57,18.65
2026-03-02 00:00:22,KWD,Kuwaity Dinar,1,475.52,477.48
2026-03-02 00:00:22,BHD,Bahrain Dinar,1,385.29,386.88
2026-03-02 00:00:22,OMR,Omani Rial,1,377.82,379.38
2026-03-03 00:00:14,INR,Indian Rupee,100,160.00,160.15
2026-03-03 00:00:14,USD,U.S. Dollar,1,146.06,146.66
2026-03-03 00:00:14,EUR,European Euro,1,171.28,171.99
2026-03-03 00:00:14,GBP,UK Pound Sterling,1,195.79,196.60
2026-03-03 00:00:14,CHF,Swiss Franc,1,188.53,189.30
2026-03-03 00:00:14,AUD,Australian Dollar,1,103.45,103.88
2026-03-03 00:00:14,CAD,Canadian Dollar,1,106.93,107.37
2026-03-03 00:00:14,SGD,Singapore Dollar,1,114.85,115.33
2026-03-03 00:00:14,JPY,Japanese Yen,10,9.31,9.34
2026-03-03 00:00:14,CNY,Chinese Yuan,1,21.22,21.31
2026-03-03 00:00:14,SAR,Saudi Arabian Riyal,1,38.91,39.07
2026-03-03 00:00:14,QAR,Qatari Riyal,1,39.96,40.13
2026-03-03 00:00:14,THB,Thai Baht,1,4.64,4.66
2026-03-03 00:00:14,AED,UAE Dirham,1,39.76,39.93
2026-03-03 00:00:14,MYR,Malaysian Ringgit,1,37.19,37.35
2026-03-03 00:00:14,KRW,South Korean Won,100,10.02,10.06
2026-03-03 00:00:14,SEK,Swedish Kroner,1,16.02,16.09
2026-03-03 00:00:14,DKK,Danish Kroner,1,22.93,23.02
2026-03-03 00:00:14,HKD,Hong Kong Dollar,1,18.67,18.75
2026-03-03 00:00:14,KWD,Kuwaity Dinar,1,477.79,479.75
2026-03-03 00:00:14,BHD,Bahrain Dinar,1,387.02,388.61
2026-03-03 00:00:14,OMR,Omani Rial,1,379.13,380.69
2026-03-04 00:00:53,INR,Indian Rupee,100,160.00,160.15
2026-03-04 00:00:53,USD,U.S. Dollar,1,146.06,146.66
2026-03-04 00:00:53,EUR,European Euro,1,169.20,169.90
2026-03-04 00:00:53,GBP,UK Pound Sterling,1,193.85,194.65
2026-03-04 00:00:53,CHF,Swiss Franc,1,185.47,186.23
2026-03-04 00:00:53,AUD,Australian Dollar,1,102.45,102.87
2026-03-04 00:00:53,CAD,Canadian Dollar,1,106.45,106.89
2026-03-04 00:00:53,SGD,Singapore Dollar,1,114.10,114.57
2026-03-04 00:00:53,JPY,Japanese Yen,10,9.25,9.28
2026-03-04 00:00:53,CNY,Chinese Yuan,1,21.17,21.25
2026-03-04 00:00:53,SAR,Saudi Arabian Riyal,1,38.92,39.08
2026-03-04 00:00:53,QAR,Qatari Riyal,1,40.06,40.22
2026-03-04 00:00:53,THB,Thai Baht,1,4.59,4.61
2026-03-04 00:00:53,AED,UAE Dirham,1,39.76,39.93
2026-03-04 00:00:53,MYR,Malaysian Ringgit,1,37.01,37.17
2026-03-04 00:00:53,KRW,South Korean Won,100,9.85,9.89
2026-03-04 00:00:53,SEK,Swedish Kroner,1,15.74,15.80
2026-03-04 00:00:53,DKK,Danish Kroner,1,22.65,22.75
2026-03-04 00:00:53,HKD,Hong Kong Dollar,1,18.72,18.80
2026-03-04 00:00:53,KWD,Kuwaity Dinar,1,477.32,479.28
2026-03-04 00:00:53,BHD,Bahrain Dinar,1,387.07,388.66
2026-03-04 00:00:53,OMR,Omani Rial,1,379.38,380.94
2026-03-05 00:00:25,INR,Indian Rupee,100,160.00,160.15
2026-03-05 00:00:25,USD,U.S. Dollar,1,147.15,147.75
2026-03-05 00:00:25,EUR,European Euro,1,171.34,172.04
2026-03-05 00:00:25,GBP,UK Pound Sterling,1,197.11,197.92
2026-03-05 00:00:25,CHF,Swiss Franc,1,188.57,189.34
2026-03-05 00:00:25,AUD,Australian Dollar,1,103.78,104.20
2026-03-05 00:00:25,CAD,Canadian Dollar,1,107.68,108.12
2026-03-05 00:00:25,SGD,Singapore Dollar,1,115.46,115.93
2026-03-05 00:00:25,JPY,Japanese Yen,10,9.36,9.40
2026-03-05 00:00:25,CNY,Chinese Yuan,1,21.33,21.42
2026-03-05 00:00:25,SAR,Saudi Arabian Riyal,1,39.20,39.36
2026-03-05 00:00:25,QAR,Qatari Riyal,1,40.34,40.51
2026-03-05 00:00:25,THB,Thai Baht,1,4.67,4.69
2026-03-05 00:00:25,AED,UAE Dirham,1,40.06,40.22
2026-03-05 00:00:25,MYR,Malaysian Ringgit,1,37.33,37.49
2026-03-05 00:00:25,KRW,South Korean Won,100,10.05,10.09
2026-03-05 00:00:25,SEK,Swedish Kroner,1,16.00,16.07
2026-03-05 00:00:25,DKK,Danish Kroner,1,22.93,23.03
2026-03-05 00:00:25,HKD,Hong Kong Dollar,1,18.82,18.90
2026-03-05 00:00:25,KWD,Kuwaity Dinar,1,480.57,482.53
2026-03-05 00:00:25,BHD,Bahrain Dinar,1,390.06,391.65
2026-03-05 00:00:25,OMR,Omani Rial,1,382.21,383.77
2026-03-06 00:00:25,INR,Indian Rupee,100,160.00,160.15
2026-03-06 00:00:25,USD,U.S. Dollar,1,146.27,146.87
2026-03-06 00:00:25,EUR,European Euro,1,169.80,170.50
2026-03-06 00:00:25,GBP,UK Pound Sterling,1,195.29,196.09
2026-03-06 00:00:25,CHF,Swiss Franc,1,187.48,188.25
2026-03-06 00:00:25,AUD,Australian Dollar,1,103.11,103.54
2026-03-06 00:00:25,CAD,Canadian Dollar,1,107.25,107.69
2026-03-06 00:00:25,SGD,Singapore Dollar,1,114.56,115.03
2026-03-06 00:00:25,JPY,Japanese Yen,10,9.30,9.34
2026-03-06 00:00:25,CNY,Chinese Yuan,1,21.22,21.31
2026-03-06 00:00:25,SAR,Saudi Arabian Riyal,1,38.97,39.13
2026-03-06 00:00:25,QAR,Qatari Riyal,1,40.10,40.27
2026-03-06 00:00:25,THB,Thai Baht,1,4.63,4.65
2026-03-06 00:00:25,AED,UAE Dirham,1,39.83,39.99
2026-03-06 00:00:25,MYR,Malaysian Ringgit,1,37.10,37.25
2026-03-06 00:00:25,KRW,South Korean Won,100,9.94,9.98
2026-03-06 00:00:25,SEK,Swedish Kroner,1,15.90,15.96
2026-03-06 00:00:25,DKK,Danish Kroner,1,22.73,22.82
2026-03-06 00:00:25,HKD,Hong Kong Dollar,1,18.70,18.78
2026-03-06 00:00:25,KWD,Kuwaity Dinar,1,477.69,479.65
2026-03-06 00:00:25,BHD,Bahrain Dinar,1,387.57,389.16
2026-03-06 00:00:25,OMR,Omani Rial,1,379.92,381.48
2026-03-07 00:00:44,INR,Indian Rupee,100,160.00,160.15
2026-03-07 00:00:44,USD,U.S. Dollar,1,146.49,147.09
2026-03-07 00:00:44,EUR,European Euro,1,169.61,170.30
2026-03-07 00:00:44,GBP,UK Pound Sterling,1,195.42,196.23
2026-03-07 00:00:44,CHF,Swiss Franc,1,187.47,188.24
2026-03-07 00:00:44,AUD,Australian Dollar,1,102.73,103.15
2026-03-07 00:00:44,CAD,Canadian Dollar,1,107.24,107.68
2026-03-07 00:00:44,SGD,Singapore Dollar,1,114.44,114.91
2026-03-07 00:00:44,JPY,Japanese Yen,10,9.28,9.32
2026-03-07 00:00:44,CNY,Chinese Yuan,1,21.22,21.30
2026-03-07 00:00:44,SAR,Saudi Arabian Riyal,1,39.03,39.19
2026-03-07 00:00:44,QAR,Qatari Riyal,1,40.16,40.33
2026-03-07 00:00:44,THB,Thai Baht,1,4.59,4.61
2026-03-07 00:00:44,AED,UAE Dirham,1,39.88,40.05
2026-03-07 00:00:44,MYR,Malaysian Ringgit,1,37.12,37.28
2026-03-07 00:00:44,KRW,South Korean Won,100,9.87,9.91
2026-03-07 00:00:44,SEK,Swedish Kroner,1,15.85,15.92
2026-03-07 00:00:44,DKK,Danish Kroner,1,22.70,22.80
2026-03-07 00:00:44,HKD,Hong Kong Dollar,1,18.73,18.81
2026-03-07 00:00:44,KWD,Kuwaity Dinar,1,478.41,480.37
2026-03-07 00:00:44,BHD,Bahrain Dinar,1,388.05,389.64
2026-03-07 00:00:44,OMR,Omani Rial,1,380.49,382.05
2026-03-08 00:00:39,INR,Indian Rupee,100,160.00,160.15
2026-03-08 00:00:39,USD,U.S. Dollar,1,146.49,147.09
2026-03-08 00:00:39,EUR,European Euro,1,169.61,170.30
2026-03-08 00:00:39,GBP,UK Pound Sterling,1,195.42,196.23
2026-03-08 00:00:39,CHF,Swiss Franc,1,187.47,188.24
2026-03-08 00:00:39,AUD,Australian Dollar,1,102.73,103.15
2026-03-08 00:00:39,CAD,Canadian Dollar,1,107.24,107.68
2026-03-08 00:00:39,SGD,Singapore Dollar,1,114.44,114.91
2026-03-08 00:00:39,JPY,Japanese Yen,10,9.28,9.32
2026-03-08 00:00:39,CNY,Chinese Yuan,1,21.22,21.30
2026-03-08 00:00:39,SAR,Saudi Arabian Riyal,1,39.03,39.19
2026-03-08 00:00:39,QAR,Qatari Riyal,1,40.16,40.33
2026-03-08 00:00:39,THB,Thai Baht,1,4.59,4.61
2026-03-08 00:00:39,AED,UAE Dirham,1,39.88,40.05
2026-03-08 00:00:39,MYR,Malaysian Ringgit,1,37.12,37.28
2026-03-08 00:00:39,KRW,South Korean Won,100,9.87,9.91
2026-03-08 00:00:39,SEK,Swedish Kroner,1,15.85,15.92
2026-03-08 00:00:39,DKK,Danish Kroner,1,22.70,22.80
2026-03-08 00:00:39,HKD,Hong Kong Dollar,1,18.73,18.81
2026-03-08 00:00:39,KWD,Kuwaity Dinar,1,478.41,480.37
2026-03-08 00:00:39,BHD,Bahrain Dinar,1,388.05,389.64
2026-03-08 00:00:39,OMR,Omani Rial,1,380.49,382.05
2026-03-09 00:00:23,INR,Indian Rupee,100,160.00,160.15
2026-03-09 00:00:23,USD,U.S. Dollar,1,146.49,147.09
2026-03-09 00:00:23,EUR,European Euro,1,170.20,170.90
2026-03-09 00:00:23,GBP,UK Pound Sterling,1,196.48,197.28
2026-03-09 00:00:23,CHF,Swiss Franc,1,188.79,189.56
2026-03-09 00:00:23,AUD,Australian Dollar,1,102.99,103.41
2026-03-09 00:00:23,CAD,Canadian Dollar,1,107.97,108.41
2026-03-09 00:00:23,SGD,Singapore Dollar,1,114.51,114.98
2026-03-09 00:00:23,JPY,Japanese Yen,10,9.28,9.32
2026-03-09 00:00:23,CNY,Chinese Yuan,1,21.24,21.33
2026-03-09 00:00:23,SAR,Saudi Arabian Riyal,1,39.03,39.19
2026-03-09 00:00:23,QAR,Qatari Riyal,1,40.08,40.24
2026-03-09 00:00:23,THB,Thai Baht,1,4.61,4.63
2026-03-09 00:00:23,AED,UAE Dirham,1,39.88,40.05
2026-03-09 00:00:23,MYR,Malaysian Ringgit,1,37.12,37.28
2026-03-09 00:00:23,KRW,South Korean Won,100,9.88,9.92
2026-03-09 00:00:23,SEK,Swedish Kroner,1,16.00,16.06
2026-03-09 00:00:23,DKK,Danish Kroner,1,22.78,22.87
2026-03-09 00:00:23,HKD,Hong Kong Dollar,1,18.73,18.80
2026-03-09 00:00:23,KWD,Kuwaity Dinar,1,478.57,480.53
2026-03-09 00:00:23,BHD,Bahrain Dinar,1,388.16,389.75
2026-03-09 00:00:23,OMR,Omani Rial,1,380.99,382.55
2026-03-10 00:00:55,INR,Indian Rupee,100,160.00,160.15
2026-03-10 00:00:55,USD,U.S. Dollar,1,147.43,148.03
2026-03-10 00:00:55,EUR,European Euro,1,170.41,171.11
2026-03-10 00:00:55,GBP,UK Pound Sterling,1,196.75,197.55
2026-03-10 00:00:55,CHF,Swiss Franc,1,189.19,189.96
2026-03-10 00:00:55,AUD,Australian Dollar,1,103.42,103.84
2026-03-10 00:00:55,CAD,Canadian Dollar,1,108.92,109.36
2026-03-10 00:00:55,SGD,Singapore Dollar,1,115.15,115.62
2026-03-10 00:00:55,JPY,Japanese Yen,10,9.30,9.34
2026-03-10 00:00:55,CNY,Chinese Yuan,1,21.31,21.40
2026-03-10 00:00:55,SAR,Saudi Arabian Riyal,1,39.27,39.43
2026-03-10 00:00:55,QAR,Qatari Riyal,1,40.34,40.50
2026-03-10 00:00:55,THB,Thai Baht,1,4.59,4.61
2026-03-10 00:00:55,AED,UAE Dirham,1,40.14,40.30
2026-03-10 00:00:55,MYR,Malaysian Ringgit,1,37.20,37.35
2026-03-10 00:00:55,KRW,South Korean Won,100,9.90,9.94
2026-03-10 00:00:55,SEK,Swedish Kroner,1,15.94,16.01
2026-03-10 00:00:55,DKK,Danish Kroner,1,22.81,22.91
2026-03-10 00:00:55,HKD,Hong Kong Dollar,1,18.86,18.94
2026-03-10 00:00:55,KWD,Kuwaity Dinar,1,481.25,483.21
2026-03-10 00:00:55,BHD,Bahrain Dinar,1,390.54,392.13
2026-03-10 00:00:55,OMR,Omani Rial,1,382.94,384.49
2026-03-11 00:00:19,INR,Indian Rupee,100,160.00,160.15
2026-03-11 00:00:19,USD,U.S. Dollar,1,146.60,147.20
2026-03-11 00:00:19,EUR,European Euro,1,170.70,171.40
2026-03-11 00:00:19,GBP,UK Pound Sterling,1,197.17,197.98
2026-03-11 00:00:19,CHF,Swiss Franc,1,189.05,189.83
2026-03-11 00:00:19,AUD,Australian Dollar,1,104.28,104.71
2026-03-11 00:00:19,CAD,Canadian Dollar,1,108.08,108.52
2026-03-11 00:00:19,SGD,Singapore Dollar,1,115.27,115.74
2026-03-11 00:00:19,JPY,Japanese Yen,10,9.29,9.33
2026-03-11 00:00:19,CNY,Chinese Yuan,1,21.33,21.42
2026-03-11 00:00:19,SAR,Saudi Arabian Riyal,1,39.06,39.22
2026-03-11 00:00:19,QAR,Qatari Riyal,1,40.11,40.27
2026-03-11 00:00:19,THB,Thai Baht,1,4.63,4.65
2026-03-11 00:00:19,AED,UAE Dirham,1,39.91,40.08
2026-03-11 00:00:19,MYR,Malaysian Ringgit,1,37.35,37.50
2026-03-11 00:00:19,KRW,South Korean Won,100,9.97,10.01
2026-03-11 00:00:19,SEK,Swedish Kroner,1,16.08,16.15
2026-03-11 00:00:19,DKK,Danish Kroner,1,22.85,22.94
2026-03-11 00:00:19,HKD,Hong Kong Dollar,1,18.74,18.81
2026-03-11 00:00:19,KWD,Kuwaity Dinar,1,478.85,480.81
2026-03-11 00:00:19,BHD,Bahrain Dinar,1,388.29,389.88
2026-03-11 00:00:19,OMR,Omani Rial,1,380.75,382.31
2026-03-12 00:00:36,INR,Indian Rupee,100,160.00,160.15
2026-03-12 00:00:36,USD,U.S. Dollar,1,146.97,147.57
2026-03-12 00:00:36,EUR,European Euro,1,170.53,171.23
2026-03-12 00:00:36,GBP,UK Pound Sterling,1,197.51,198.31
2026-03-12 00:00:36,CHF,Swiss Franc,1,188.75,189.52
2026-03-12 00:00:36,AUD,Australian Dollar,1,105.30,105.73
2026-03-12 00:00:36,CAD,Canadian Dollar,1,108.31,108.75
2026-03-12 00:00:36,SGD,Singapore Dollar,1,115.48,115.95
2026-03-12 00:00:36,JPY,Japanese Yen,10,9.28,9.32
2026-03-12 00:00:36,CNY,Chinese Yuan,1,21.40,21.49
2026-03-12 00:00:36,SAR,Saudi Arabian Riyal,1,39.16,39.32
2026-03-12 00:00:36,QAR,Qatari Riyal,1,40.31,40.48
2026-03-12 00:00:36,THB,Thai Baht,1,4.63,4.65
2026-03-12 00:00:36,AED,UAE Dirham,1,40.01,40.18
2026-03-12 00:00:36,MYR,Malaysian Ringgit,1,37.53,37.68
2026-03-12 00:00:36,KRW,South Korean Won,100,9.98,10.02
2026-03-12 00:00:36,SEK,Swedish Kroner,1,16.00,16.07
2026-03-12 00:00:36,DKK,Danish Kroner,1,22.82,22.92
2026-03-12 00:00:36,HKD,Hong Kong Dollar,1,18.78,18.85
2026-03-12 00:00:36,KWD,Kuwaity Dinar,1,480.06,482.02
2026-03-12 00:00:36,BHD,Bahrain Dinar,1,389.22,390.81
2026-03-12 00:00:36,OMR,Omani Rial,1,381.74,383.30
2026-03-13 00:00:27,INR,Indian Rupee,100,160.00,160.15
